"","x","y","SVM.Aspatial","SVM.SDO"
"134",1056340.144,-4209360.115,1.81754312792305,1.74933211572667
"135",1066340.144,-4209360.115,1.76507455911293,1.6929003409681
"136",1076340.144,-4209360.115,1.66820049620141,1.60820858252944
"137",1086340.144,-4209360.115,1.50640988811623,1.53974208214669
"138",1096340.144,-4209360.115,1.34302365275342,1.49706934887578
"139",1106340.144,-4209360.115,1.4662788360595,1.46601619698605
"140",1116340.144,-4209360.115,0.838255109099774,1.44354587352304
"141",866340.144,-4199360.115,1.44300704591472,1.95999485430894
"142",876340.144,-4199360.115,1.68766620361959,1.98668922671776
"143",886340.144,-4199360.115,1.86243007817683,2.00806431816807
"144",896340.144,-4199360.115,1.69814005863609,2.03235299718552
"145",906340.144,-4199360.115,1.60432742794238,2.04995781127336
"146",916340.144,-4199360.115,1.85749129190016,2.06807806255397
"147",926340.144,-4199360.115,1.69772499218193,2.07668559983191
"148",936340.144,-4199360.115,1.83737429927165,2.07183808817521
"149",946340.144,-4199360.115,1.99263315517209,2.07570914337372
"150",956340.144,-4199360.115,1.74552872682797,2.0649078109261
"151",966340.144,-4199360.115,2.00970101985063,2.04895759496091
"152",976340.144,-4199360.115,2.07368965323014,2.02201795271672
"153",986340.144,-4199360.115,1.88077050012653,1.99414375562465
"154",996340.144,-4199360.115,1.95046681238041,1.96747998814056
"155",1006340.144,-4199360.115,1.88501636032079,1.93950097009794
"156",1016340.144,-4199360.115,1.93530760776353,1.91849878348845
"157",1026340.144,-4199360.115,1.97348445275311,1.89806405341071
"158",1036340.144,-4199360.115,1.97392379812012,1.87343786612134
"159",1046340.144,-4199360.115,1.78588218377973,1.83730487922783
"160",1056340.144,-4199360.115,1.70717514168017,1.76683781949636
"161",1066340.144,-4199360.115,1.76530843223741,1.70634977886446
"162",1076340.144,-4199360.115,1.77905555893498,1.63134772928843
"163",1086340.144,-4199360.115,1.56321932967763,1.55224517694637
"164",1096340.144,-4199360.115,1.40740970286092,1.50289542636277
"165",1106340.144,-4199360.115,1.3498370629336,1.46331251849247
"166",866340.144,-4189360.115,1.83209508862692,1.97870645032253
"167",876340.144,-4189360.115,1.94070367739876,1.99665618817734
"168",886340.144,-4189360.115,1.88443949808808,2.02049926180292
"169",896340.144,-4189360.115,1.71610606380464,2.04229941787439
"170",906340.144,-4189360.115,1.63548222637086,2.06846399026679
"171",916340.144,-4189360.115,1.74616064503329,2.08453968935452
"172",926340.144,-4189360.115,1.71194081419362,2.09308620543107
"173",936340.144,-4189360.115,2.00323973453309,2.09165722849928
"174",946340.144,-4189360.115,1.96042826790788,2.08046884716807
"175",956340.144,-4189360.115,2.02146828210607,2.07049775077798
"176",966340.144,-4189360.115,2.02959155162497,2.05809977874196
"177",976340.144,-4189360.115,2.03785117951879,2.03202484279154
"178",986340.144,-4189360.115,2.00931255768748,2.00157778226247
"179",996340.144,-4189360.115,2.07084661050618,1.97114936320983
